id,iess_code,job_worker,ocupational_structure,detail_job,wage
ec_1720000008002,1720000008002,POR EL MOVIMIENTO DE CUBIERTA  INCLUSIVE LA TAPADA O DESTAPADA DE LAS BOCAS DE ESCOTILLA DE LA NAVE Y SIEMPRE QUE LA CUADRILLA EMPLEE MÁS DE CINCO HOMBRES EN EL TRABAJO DE CADA EMBARQUE (NOCTURNA),E2,,7.1863
ec_1720000008003,1720000008003,POR EL ARREGLO Y OPERACIÓN DE CADA JUEGO DE PLUMAS POR CADA EMBARQUE (DIURNA),E2,,2.7644
ec_1720000008004,1720000008004,POR EL ARREGLO Y OPERACIÓN DE CADA JUEGO DE PLUMAS POR CADA EMBARQUE (DIURNA),E2,,3.4554
ec_1720000008005,1720000008005, POR LA COLOCACIÓN ARREGLO Y RECOGIDA DE CADA CHUBASQUERO POR EMBARQUE (DIURNA),E2,,2.0729
ec_1720000008007,1720000008007,POR LA COLOCACIÓN DE LAS LONAS Y OTROS ELEMENTOS DE LAS NAVES HACIA LOS MUELLES PONTONES U OTRAS EMBARCACIONES DESTINADAS A LA PROTECCIÓN DE LAS CAJAS POR CADA LONA (DIURNA),E2,,2.5123
ec_1720000008009,1720000008009,POR LA DESTAPADA Y TAPADA DE CADA ENTREPUENTE POR EMBARQUE (DIURNA),E2,,3.4552
ec_1720000008010,1720000008010,POR LA DESTAPADA Y TAPADA DE CADA ENTREPUENTE POR EMBARQUE (NOCTURNA),E2,,4.319
ec_504154900272,504154900272,JEFE DE DPTOS. ADMINISTRATIVOS PROPIOS DE LA INDUSTRIA,B1,INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,482.61
ec_504154900273,504154900273,JEFE DE DPTOS. TÉCNICOS PROPIOS DE LA INDUSTRIA,B1,INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,482.61
ec_504154900286,504154900286,SUPERVISORES TÉCNICOS DE CAMPO  CONTROL DE CALIDAD LABORATORIO MANTENIMIENTO PLANTA PRODUCCIÓN / PROCESOS Y DEMÁS SECCIONES PROPIAS DE LA INDUSTRIA,B3,INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,480.32
ec_504154900279,504154900279,ELECTRICISTA MECÁNICO DE EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,C2,EN EL SECTOR DE INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,478.02
ec_504154900280,504154900280,OPERADORES TÉCNICOS DE PLANTA A DIÉSEL PLANTA HIDRÁULICA Y TURBINAS TRANSPORTADOR DE HOJAS DE TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES / MATERIALES HOJA - MARCHITACIÓN ZARANDEO Y DEMÁS EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,C2,INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,478.02
ec_504154900287,504154900287,TRABAJADORES TÉCNICOS DE PRODUCCIÓN PESADOR MOLINERO HORNERO CLASIFICADOR EMBALADOR Y DEMÁS LABORES PROPIOS DE LA INDUSTRIA,D2,INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,473.43
ec_504154900294,504154900294,AYUDANTE DE ELECTRICISTA MECÁNICO DE EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,D2,EN EL SECTOR DE INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,473.43
ec_504154900295,504154900295,TRABAJADORES DE PRODUCCIÓN APORCADOR ABONADOR A MANO / MOTOR COSECHADOR DE HOJAS FERTILIZADOR A MANO / MOTOR FUMIGADOR A MANO / MOTOR LAMPERO (DRENAJES) PODADOR A MANO / MOTOR ROZADOR SEMBRADOR / PREPARADOR DE ALMÁCIGOS Y DEMÁS LABORES PROPIOS DE LA INDUSTRIA,E2,INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,468.83
ec_504154900292,504154900292,CLASIFICADOR / VERIFICADOR DE EMPAQUE DE PRODUCTOS PROPIOS DEL SECTOR,E2,INDUSTRIALIZACIÓN DEL TÉ Y OTRAS HIERBAS AROMÁTICAS NATURALES,468.83
ec_551174950001,551174950001,CAMARÓN PELADO POR LIBRA,E2,EN EL SECTOR DE INDUSTRIALIZACIÓN DE CAMARÓN (EMPACADORAS),0.0389
ec_551174950002,551174950002,TRABAJADORES EN SECCIÓN POMADA POR LIBRA,E2,EN EL SECTOR DE INDUSTRIALIZACIÓN DE CAMARÓN (EMPACADORAS),0.0392
ec_551174950003,551174950003,OBRERAS DESCABEZADORAS DE CAMARÓN POR CADA LIBRA DE CABEZA,E2,EN EL SECTOR DE INDUSTRIALIZACIÓN DE CAMARÓN (EMPACADORAS),0.0395
ec_504151400303,504151400303,JEFE DE DPTOS. ADMINISTRATIVOS PROPIOS DE LA INDUSTRIA,B1,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,482.61
ec_504151400304,504151400304,JEFE DE DPTOS. TÉCNICOS PROPIOS DE LA INDUSTRIA,B1,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,482.61
ec_504151400310,504151400310,SUPERVISORES TÉCNICOS DE PATIO CONTROL DE CALIDAD LABORATORIO MANTENIMIENTO PLANTA PRODUCCIÓN / PROCESOS Y DEMÁS SECCIONES PROPIAS DE LA INDUSTRIA,B3,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,480.32
ec_504151400312,504151400312,ELECTRICISTA MECÁNICO DE EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,C2,EN EL SECTOR DE INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,478.02
ec_504151400313,504151400313,OPERADORES TÉCNICOS DE CALDERO DEODORIZACIÓN DESDOBLAMIENTO DE BORRAS ENVASADORA DE ACEITE ENVASADORA MANTECA / MARGARINA MÁQUINA ENFRIADORA DE MANTECA / MARGARINA MONTACARGA PLANTA DE ÁCIDOS GRASOS PLANTA DE FRACCIONAMIENTO PLANTA DE HIDROGENACIÓN PLANTA ELECTROLISIS PLANTA EXTRACTORA DE SOLVENTES ELABORACIÓN DE MANTECA / MARGARINA REFINACIÓN AUXILIAR DE DEODORIZACIÓN AUXILIAR DE HIDROGENACIÓN DESCASCADORA DESMOTADORA LINTER PLANTA DE BLANQUEO PRENSA EXTRACCIÓN PREPARADOR DE MANTECA / MARGARINA BOMBAS ENGRAMPADORA Y ARMADORES  DE CAJAS DE CARTÓN FILTRO DE ACEITE MÁQUINA EN TAPAS PLÁSTICAS LLENADOR DE ACEITE DE FUNDAS Y DEMÁS EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,C2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,478.02
ec_504151400341,504151400341,TÉCNICOS DE REPARACIÓN Y MANTENIMIENTO DE EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,C2,EN EL SECTOR DE INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,478.02
ec_520000000028,520000000028,ANALISTA LABORATORISTA INSPECTOR DE CALIDAD / PRODUCCIÓN Y DEMÁS SECCIONES PROPIAS DE LA INDUSTRIA,C2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,478.02
ec_504151400346,504151400346,AYUDANTE DE ELECTRICISTA MECÁNICO DE EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,D2,EN EL SECTOR DE INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,473.43
ec_504151400377,504151400377,AYUDANTES TÉCNICOS DE REPARACIÓN Y MANTENIMIENTO DE EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,D2,EN EL SECTOR DE INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,473.43
ec_504151400344,504151400344,MAQUINISTA DE PLANTA ELÉCTRICA,D2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,473.43
ec_504151400347,504151400347,AYUDANTE DE ANALISTA LABORATORISTA INSPECTOR DE CALIDAD / PRODUCCIÓN PLANTA EXTRACTORA POR SOLVENTE Y DEMÁS SECCIONES PROPIAS DE LA INDUSTRIA,D2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,473.43
ec_504151400361,504151400361,AYUDANTE DE OPERADORES TÉCNICOS DE DEODORIZACIÓN PLANTA EXTRACTORA POR SOLVENTE REFINACIÓN BLANQUEO DE ACEITES / GRASAS CALDERO DESMOTADORA LAVADOR DE ENVASES MÁQUINA ENVASADORA PREPARACIÓN DE MANTECA / MARGARINA Y DEMÁS EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRIA,D2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,473.43
ec_504151400350,504151400350,PREPARADOR DE SEMILLA DE PLANTA DE EXTRACCIÓN,D2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,473.43
ec_504151400353,504151400353,TUBERO DE PATIO,D2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,473.43
ec_504151400379,504151400379,ENVASADOR DE HARINA LAMPADOR ALIMENTADOR DE SILOS,E2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,468.83
ec_504151400381,504151400381,LLENADORES DE MANTECA MANTECA EN TARRINAS MANTECA / MARGARINA AL GRANEL,E2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,468.83
ec_504151400355,504151400355,TRABAJADORES DE PRODUCCIÓN MARCADOR DE PRECIOS RECIBIDOR DE MATERIA PRIMA Y COMBUSTIBLE EMPACADOR DE PACAS DE ALGODÓN LAVADOR DE ENVASES ABASTECEDOR DE FUNDAS / ENVASES ALIMENTADOR DE TOLVAS CARGADOR DE MATERIA PRIMA POZO DE REPROCESO SECCIÓN DE ENVASES CUADRILLA DE PRODUCTOS ELABORADOS CUADRILLA DE SEMILLA Y HARINA Y DEMÁS LABORES PROPIOS DE LA INDUSTRIA,E2,INDUSTRIAS DE ACEITES Y GRASAS VEGETALES Y ANIMALES,468.83
ec_604314001061,604314001061,SUPERINTENDENTE,A1,,500.39
ec_604314001062,604314001062,JEFE DE PLANTA,A1,,500.39
ec_604314001063,604314001063,JEFE DE SEGURIDAD INDUSTRIAL,B1,,496.48
ec_604314001064,604314001064,JEFE DE ÁREA DE MANTENIMIENTO,B2,,492.58
ec_604314001065,604314001065,JEFE DE ÁREA DE PRODUCCIÓN / CALIDAD,B3,,488.67
ec_604314001066,604314001066,INSPECTOR / SUPERVISOR / ASESOR TÉCNICO,C1,INCLUYE VISITADOR MÉDICO,486.61
ec_604314001069,604314001069,ANALISTA TÉCNICO,C2,,486.34
ec_604314001070,604314001070,OPERADOR DE MAQUINARIA INDUSTRIAL,C3,,481.55
ec_604314001072,604314001072,AYUDANTE DE MAQUINARIA / INSTRUMENTISTA,D2,,475.22
ec_604314001073,604314001073,LUBRICADOR,D2,,475.22
ec_920030000001,920030000001,JOYEROS PROFESIONALES (AQUELLOS QUE POSEEN TÍTULO ACADÉMICO O ARTESANAL),C1,ARTESANAL,486.61
ec_920030000006,920030000006,OPERADOR DE TUPIS TORNO O COPIADORA,C2,ARTESANAL,486.34
ec_920030000008,920030000008,LIJADORES DE TALLADOS,C3,ARTESANAL,481.55
ec_920030000009,920030000009,LIJADORES MANUALES,C3,ARTESANAL,481.55
ec_920030000010,920030000010,MATIZADORES RETOCADORES,C3,ARTESANAL,481.55
ec_920030000002,920030000002,ASISTENTE O AUXILIAR DE JOYERO PROFESIONAL (OBREROS),D2,ARTESANAL,475.22
ec_920030000011,920030000011,ARMADORES / ENSAMBLADORES DEL SECTOR ARTESANÍAS,D2,ARTESANAL,475.22
ec_920030000013,920030000013,LACADORES DE ARTESANÍAS,D2,ARTESANAL,475.22
ec_920030000015,920030000015,TALLADOR - TORNERO ARTESANAL,D2,ARTESANAL,475.22
ec_920030000016,920030000016,TAPIZADOR DE ARTESANÍAS,D2,ARTESANAL,475.22
ec_920000000002,920000000002,EBANISTA,D2,ARTESANAL,475.22
ec_920000000003,920000000003,ENCHAPADOR ARTESANAL,D2,ARTESANAL,475.22
ec_920030000024,920030000024,OBRERO ARTESANAL ,E2,ARTESANAL,470.06
ec_704155300028,704155300028,SUPERVISOR DE PRODUCCIÓN,B1,Producción de Bebidas y Tabacos,477.28
ec_704155101001,704155101001,JEFE DE CONTROL DE CALIDAD,B2,Producción de Bebidas y Tabacos,476.14
ec_704155101002,704155101002,JEFE DE PLANTA,B2,Producción de Bebidas y Tabacos,476.14
ec_704155101003,704155101003,LABORATORISTA,B2,Producción de Bebidas y Tabacos,476.14
ec_704155300032,704155300032,JEFE DE COMISARIATO,B3,Producción de Bebidas y Tabacos,474.98
ec_704155300033,704155300033,JEFE DE MANTENIMIENTO MECÁNICO,B3,Producción de Bebidas y Tabacos,474.98
ec_704155401035,704155401035,JEFE DE PATIO,B3,Producción de Bebidas y Tabacos,474.98
ec_704160000014,704160000014,AUDITOR DE CONTROL DE CALIDAD ,C1,Producción de Bebidas y Tabacos,474.29
ec_704155101004,704155101004,ANALISTA DE LABORATORIO,C2,Producción de Bebidas y Tabacos,474.06
ec_704155101005,704155101005,OPERADOR DE PLANTA,C2,Producción de Bebidas y Tabacos,474.06
ec_704155401037,704155401037,ANALISTA DE CONTROL DE CALIDAD,C2,Producción de Bebidas y Tabacos,474.06
ec_704155401039,704155401039,OPERADOR DE CALDERO,C2,Producción de Bebidas y Tabacos,474.06
ec_704155401042,704155401042,OPERADOR DE TRATAMIENTO DE AGUAS,C2,Producción de Bebidas y Tabacos,474.06
ec_720000000001,720000000001,OPERADOR LÍNEA EMBOTELLADORA,C2,Producción de Bebidas y Tabacos,474.06
ec_720000000002,720000000002,OPERADOR MAQUINA RECTIFICADORA,C2,Producción de Bebidas y Tabacos,474.06
ec_720000000003,720000000003,OPERADOR DE PRODUCCIÓN/DISTRIBUCIÓN,C2,Producción de Bebidas y Tabacos,474.06
ec_704160000017,704160000017,INSPECTOR DE CONTROL DE CALIDAD,C3,Producción de Bebidas y Tabacos,473.84
ec_704155401053,704155401053,PREPARADOR DE JARABE,D2,Producción de Bebidas y Tabacos,473.61
ec_704155442054,704155442054,AYUDANTE DE PRODUCCIÓN/MÁQUINA,D2,Producción de Tabacos,473.61
ec_704155401055,704155401055,AUXILIAR DE CONTROL DE CALIDAD,E1,Producción de Bebidas y Tabacos,473.37
ec_704155101012,704155101012,AUXILIAR DE JEFE DE PLANTA ,E2,Producción de Bebidas y Tabacos,473.15
ec_704155101013,704155101013,TRABAJADORES DE PRODUCCIÓN PROPIOS DEL SECTOR,E2,Producción de Tabacos,473.15
ec_904202921001,904202921001,DESPELUZADA,D2,BRISA CRUDA Y DE COLOR,0.1538
ec_904202921002,904202921002,MOLIDA DE LECHADA,D2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.2926
ec_904202921003,904202921003,REAZOCADA,D2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.2291
ec_904202921004,904202921004,MACHETEADA,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.76
ec_904202921005,904202921005,PLANCHADA,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.6445
ec_904202921006,904202921006,PASADAS DE PAJAS QUE SE ARRANQUE,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.1872
ec_904202921007,904202921007,PASADA DE PAJAS VERDES NEGRAS Y TAPADA DE HUECOS,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.1872
ec_904202921008,904202921008,LAVADO DE JABÓN,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.1739
ec_904202921009,904202921009,PUESTA DE LECHADA O RELAVADA,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.1739
ec_904202921010,904202921010,SAHUMADA SECADA SOLEADA,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.1739
ec_904202921011,904202921011,CORTADA DE PAJA AL REMATE,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.1416
ec_904202921012,904202921012,CORTADA DE PAJA (RAPADA),E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.121
ec_904202921013,904202921013,REFREGADA O ESCOBILLADA Y REVISADO,E2,BRISA CRUDA Y DE COLOR O BRISA MEDIA Y COMPOSTURA ENTERA,0.121
ec_904202921014,904202921014,DE 8 EN ADELANTE,D2,DOCENA POR FALDAS,0.5521
ec_904202921015,904202921015,DE 15 A 8,D2,DOCENA POR FALDAS,0.4135
ec_904202921016,904202921016,DE 13 1/4 A 15,D2,DOCENA POR FALDAS,0.2752
ec_904202921017,904202921017,DE 10 3/4 A 13,D2,DOCENA POR FALDAS,0.1491
ec_904202921018,904202921018,DE 9 1/4 - 10 1/2 CM.,D2,DOCENA POR FALDAS,0.0952
ec_904202921019,904202921019,DEL 18 AL 22,D2,DOCENA POR GRADOS,0.5969
ec_904202921020,904202921020,DEL 14 AL 17,D2,DOCENA POR GRADOS,0.3818
ec_904202921021,904202921021,DEL 10 AL 13,D2,DOCENA POR GRADOS,0.2291
ec_904202921022,904202921022,DEL 6 AL 9,D2,DOCENA POR GRADOS,0.1491
ec_904202921023,904202921023,CUENCA Y TORCIDO,D2,POR MODELOS Y ADICIONALES,0.0554
ec_904202921024,904202921024,POR CARBÓN SE PAGARÁ,E2,POR MODELOS Y ADICIONALES,0.2609
ec_904202921025,904202921025,POR TRANSPORTE,E2,POR MODELOS Y ADICIONALES,0.0197
ec_904202921026,904202921026,BRISA GRANDE 1/5,D2,TARIFA POR AZOCADAS,0.5297
ec_904202921027,904202921027,BRISA ESTÁNDAR 1/5,D2,TARIFA POR AZOCADAS,0.4935
ec_904202921028,904202921028,CUENCA GRANDE,E2,TARIFA POR AZOCADAS,0.5036
ec_904202921029,904202921029,CUENCA ESTÁNDAR GRANDE,E2,TARIFA POR AZOCADAS,0.4629
ec_810000000001,810000000001,JEFE DE PRIMER NIVEL DEL SECTOR DE METALMECÁNICA,B1,INCLUYE JEFE DE MANTENIMIENTO JEFE DE DISTRIBUCIÓN Y LOGÍSTICA JEFE DE CONTROL DE CALIDAD JEFE DE RECURSOS HUMANOS JEFE DE PRODUCCIÓN JEFE DE BODEGA JEFE DE PLANTA JEFE DE PROYECTO JEFE DE VENTAS JEFE DE COMPRAS,477.79
ec_804289300002,804289300002,JEFE / COORDINADOR DEL SECTOR DE METALMECÁNICA,B2,INCLUYE JEFE DE SECCIÓN JEFE DE INSTALACIÓN JEFE DE TALLER JEFE DE ENDEREZADOR JEFE DE MAESTRANZA JEFE DE MÁQUINAS Y HERRAMIENTAS JEFE DE MATRICEROS INCLUYE RODILLOS Y CAJAS DE LAMINACIÓN JEFE DE TALLERES DE REPETIDORES JEFE DE MANTENIMIENTO MECÁNICO Y ELÉCTRICO,477.64
ec_830000000003,830000000003,ANALISTA / ESPECIALISTA / INSPECTOR / SUPERVISOR DEL SECTOR DE METALMECÁNICA,B3,INCLUYE SUPERVISOR DE PRODUCCIÓN SUPERVISOR DE MANTENIMIENTO MECÁNICO SUPERVISOR DE MANTENIMIENTO ELÉCTRICO SUPERVISOR DE MÁQUINAS Y HERRAMIENTAS SUPERVISOR DE PATIOS Y MOVIMIENTO SUPERVISOR DE ENDEREZADORA SUPERVISOR DE BODEGA SUPERVISOR DE ABASTECIMIENTO DE MATERIA PRIMA INSPECTOR DE CONTROL DE CALIDAD INSPECTOR DE PALANQUILLA INSPECTOR MANTENIMIENTO ELÉCTRICO PREVENTIVO INSPECTOR MANTENIMIENTO MECÁNICO PREVENTIVO,477.46
ec_820000000006,820000000006,TÉCNICOS DEL SECTOR DE METALMECÁNICA,C1,INCLUYE OPERADOR OXICORTE DIGITAL OPERADOR BAROLADORA DIGITAL ELECTROMECÁNICO ELECTRÓNICO OPERADOR DE CORTE DE HILO OPERADOR DE MÁQUINAS DE ELECTROROSIÓN PREPARADOR DE COLORES OPERADOR DE SECCIÓN TORNERO SOLDADOR ESPECIALIZADO ELECTRICISTA ESPECIALIZADO MECÁNICO ESPECIALIZADO OPERADOR SENIOR,477.33
ec_820000000005,820000000005,OPERADOR GENERAL DE MAQUINARIA/EQUIPO DEL SECTOR DE METALMECÁNICA,C2,INCLUYE OPERADOR JUNIOR CERRAJERO,477.01
ec_804289900106,804289900106,ESMALTADOR Y ENLOZADOR DE UTENSILIOS DE USO DOMÉSTICO,C3,,477.01
ec_820000000009,820000000009,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA,D2,INCLUYE AYUDANTES EN GENERAL,474.06
ec_820000000010,820000000010,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA SIN EXPERIENCIA,E2,INCLUYE AYUDANTES SIN EXPERIENCIA PREVIA,471.08
ec_810000001001,810000001001,JEFE DE PRIMER NIVEL DEL SECTOR DE METALMECÁNICA,B1,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,477.79
ec_820000001002,820000001002,JEFE/COORDINADOR DEL SECTOR DE METALMECÁNICA,B2,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,477.64
ec_830000001003,830000001003,ANALISTA / ESPECIALISTA / INSPECTOR / SUPERVISOR DEL SECTOR DE METALMECÁNICA,B3,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,477.46
ec_810000001004,810000001004,OPERADOR ESPECIALIZADO DE MAQUINARIA / EQUIPO DEL SECTOR DE METALMECÁNICA,C1,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,477.33
ec_820000001005,820000001005,OPERADOR GENERAL DE MAQUINARIA / EQUIPO DEL SECTOR DE METALMECÁNICA,C2,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,477.01
ec_820000001006,820000001006,TÉCNICOS DEL SECTOR DE METALMECÁNICA,C2,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,477.01
ec_820000001007,820000001007,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA,D2,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,474.06
ec_820000001008,820000001008,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA SIN EXPERIENCIA,E2,FABRICACIÓN DE CUCHILLERÍA HERRAMIENTAS MANUALES Y ARTÍCULOS DE FERRETERÍA,471.08
ec_1004182000005,1004182000005,TRABAJADOR DE MANTENIMIENTO DE PRODUCCIÓN EN TEXTILES CUERO Y CALZADO,C2,INCLUYE MECÁNICO ELECTRICISTA CARPINTERO SOLDADOR TORNERO CURTIEMBRES Y TENERÍAS,461.62
ec_1004182000016,1004182000016,PINTORES DE CURTIEMBRES Y TENERÍAS,C2,,461.62
ec_1004182000015,1004182000015,TRABAJADORES QUE MANEJAN MÁQUINAS SIN MANIPULACIÓN DE PRODUCTOS QUÍMICOS / SIN RIESGO DE EXPLOSIÓN,C3,INCLUYE MONTACARGUISTA CURTIEMBRES Y TENERÍAS,461.38
ec_1004182000014,1004182000014,BODEGUEROS DE CURTIEMBRES Y TENERÍAS,D1,,461.16
ec_1004182000002,1004182000002,DESCARNADORES / DESCARNADORES MANUALES,D2,,460.93
ec_1004182000004,1004182000004,DIVIDIDORES,D2,,460.93
ec_1004182000006,1004182000006,GAMUZADORES,D2,,460.93
ec_1004182000007,1004182000007,JEFE DE BOMBOS,D2,PRODUCTOS TEXTILES CUERO Y CALZADO,460.93
ec_1004182000009,1004182000009,PLANCHADOR DE CUERO,D2,,460.93
ec_1004182000010,1004182000010,PLANCHADORES DE SUELA,D2,,460.93
ec_1004182000011,1004182000011,RASPADORES,D2,,460.93
ec_1004182000012,1004182000012,SOPLETEADOR,D2,,460.93
ec_1004182000001,1004182000001,ASISTENTES TÉCNICOS DE CURTIEMBRES Y TENERÍAS,D2,,460.93
ec_1004182000021,1004182000021,TRABAJADOR DE TEXTILES CUERO Y CALZADO,E2,INCLUYE TRABAJADORES VARIOS AYUDANTE DE BOMBOS COLGADORES CORTADORES SALADORES SECADORES CURTIEMBRES Y TENERÍAS,460.48
ec_1004182009023,1004182009023,TRABAJADOR DE MANTENIMIENTO DE PRODUCCIÓN EN TEXTILES CUERO Y CALZADO,C2,INCLUYE MECÁNICO ELECTRICISTA CARPINTERO SOLDADOR TORNERO FABRICACIÓN DE ALFOMBRAS,461.62
ec_1004182009026,1004182009026,TRABAJADORES QUE MANEJAN MÁQUINAS SIN MANIPULACIÓN DE PRODUCTOS QUÍMICOS / SIN RIESGO DE EXPLOSIÓN,C3,INCLUYE TEJEDOR COSEDOR RIVETEADOR ENCONADOR URDIDOR MONTACARGUISTA FABRICACIÓN DE ALFOMBRAS,461.38
ec_1004182009024,1004182009024,BODEGUERO EN FABRICACIÓN DE ALFOMBRAS,D1,,461.16
ec_1020000003003,1020000003003,TRABAJADOR DE TEXTILES CUERO Y CALZADO,E2,INCLUYE APLICADOR DE REVESTIMIENTO Y AYUDANTE DE MÁQUINA INSTALADOR DE ALFOMBRAS FABRICACIÓN DE ALFOMBRAS,460.48
ec_1004369911033,1004369911033,TRABAJADOR DE MANTENIMIENTO DE PRODUCCIÓN EN TEXTILES CUERO Y CALZADO,C2,INCLUYE MECÁNICO ELECTRICISTA CARPINTERO SOLDADOR TORNERO BOTONES Y CIERRES,461.62
ec_1004369911087,1004369911087,TRABAJADORES QUE MANEJAN MÁQUINAS CON MANIPULACIÓN DE PRODUCTOS QUÍMICOS / CON RIESGOS DE EXPLOSIÓN,C2,INCLUYE TRABAJADORES DE PREPARACIÓN VERTIDO Y EXTRACCIÓN DE COLADOS AUXILIARES DE TINTURA BOTONES Y CIERRES,461.62
ec_1004369911088,1004369911088,TRABAJADORES QUE MANEJAN MÁQUINAS SIN MANIPULACIÓN DE PRODUCTOS QUÍMICOS / SIN RIESGO DE EXPLOSIÓN,C3,INCLUYE AFILADOS DE HERRAMIENTAS DE ENGRASE MONTACARGUISTA BOTONES Y CIERRES,461.38
ec_1004369911040,1004369911040,TRABAJADORES DE LLENADO Y ESCOGITAMIENTO DE DISCOS Y PRODUCTOS ESMERILADA Y PULIDO,C3,,461.38
ec_1004369911101,1004369911101,COLOCADORA DE CURSORES,C3,,461.38
ec_1004369911102,1004369911102,COLOCADORA DE TERMINALES SUPERIORES INFERIORES Y/O SEPARABLES,C3,,461.38
ec_1004369911103,1004369911103,CONTADORA ARMADORA CHEQUEADORA O EMPACADORA DE CIERRES,C3,,461.38
ec_1004369911104,1004369911104,EMBOBINADORA Y COSEDORA DE CORDEL,C3,,461.38
ec_1004369911094,1004369911094,BODEGUERO DE FABRICACIÓN DE BOTONES BROCHES DE PRESIÓN Y CIERRES DE CREMALLERA,D1,,461.16
